@relation shear_viscosity_predicted

@attribute Pressure numeric
@attribute Temperature numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute X33 numeric
@attribute X34 numeric
@attribute X35 numeric
@attribute X36 numeric
@attribute X37 numeric
@attribute X38 numeric
@attribute X39 numeric
@attribute X40 numeric
@attribute X41 numeric
@attribute X42 numeric
@attribute X43 numeric
@attribute X44 numeric
@attribute X45 numeric
@attribute X46 numeric
@attribute X47 numeric
@attribute X48 numeric
@attribute X49 numeric
@attribute predictedViscosity numeric
@attribute Viscosity numeric

@data
50000,4900,0.196365,0.099072,0.050408,0.025864,0.013383,0.006984,0.003675,0.001951,0.001044,0.000564,0.000307,0.000169,0.000093,0.000052,0.000029,0.000017,0.00001,0.000006,0.000003,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.000073,0.000074
50000,700,0.595004,0.004951,0.000044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.00003,0.000029
30000,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000067,0.000067
40000,1500,0.714101,0.076417,0.008406,0.00095,0.00011,0.000013,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000045,0.000045
10000,1900,0.662326,0.113458,0.019862,0.003554,0.00065,0.000121,0.000023,0.000005,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000051,0.000051
10000,8800,0.03092,0.021125,0.014501,0.010001,0.00693,0.004824,0.003374,0.002371,0.001674,0.001188,0.000847,0.000607,0.000436,0.000316,0.000229,0.000167,0.000123,0.000091,0.000067,0.00005,0.000037,0.000028,0.000021,0.000016,0.000012,0.000009,0.000007,0.000006,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0.9,0.00009,0.00009
30000,9200,0.238046,0.165354,0.115377,0.080867,0.056934,0.040265,0.028605,0.020414,0.014634,0.010538,0.007623,0.00554,0.004044,0.002966,0.002185,0.001617,0.001203,0.000898,0.000674,0.000508,0.000385,0.000293,0.000224,0.000172,0.000133,0.000103,0.00008,0.000063,0.00005,0.000039,0.000031,0.000025,0.00002,0.000016,0.000013,0.000011,0.000009,0.000007,0.000006,0.000005,0.000004,0.000003,0.000003,0.000003,0.000002,0.000002,0.000002,0.000001,0.2,0.000112,0.000112
100000,3100,0.460926,0.156315,0.053722,0.018711,0.006604,0.002362,0.000856,0.000315,0.000117,0.000044,0.000017,0.000007,0.000003,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.000063,0.000064
90000,200,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.000016,0.000016
80000,2200,0.312373,0.068065,0.015112,0.003419,0.000788,0.000185,0.000044,0.000011,0.000003,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.000049,0.000049
1000,3900,0.286606,0.121336,0.051915,0.022448,0.00981,0.004333,0.001934,0.000873,0.000398,0.000183,0.000085,0.00004,0.000019,0.000009,0.000004,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.000067,0.000068
90000,3100,0.329233,0.111654,0.038373,0.013365,0.004717,0.001687,0.000612,0.000225,0.000084,0.000032,0.000012,0.000005,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.00006,0.00006
10000,6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000072,0.000072
70000,300,0.199997,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.000017,0.000017
80000,4600,0.513245,0.247648,0.120571,0.05923,0.02936,0.014685,0.007411,0.003774,0.00194,0.001006,0.000526,0.000278,0.000148,0.00008,0.000043,0.000024,0.000013,0.000007,0.000004,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000083,0.000083
101325,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00005,0.000049
1000,700,0.793339,0.006602,0.000058,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000031,0.000031
20000,800,0.886361,0.013421,0.000214,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.000032,0.000034
50000,7200,0.036569,0.022957,0.014495,0.009204,0.005878,0.003776,0.002439,0.001585,0.001036,0.000681,0.00045,0.000299,0.0002,0.000135,0.000091,0.000062,0.000043,0.000029,0.00002,0.000014,0.00001,0.000007,0.000005,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000081,0.000081
20000,1800,0.084402,0.013108,0.002083,0.000339,0.000056,0.00001,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000039,0.000041
40000,800,0.984846,0.014913,0.000238,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000032,0.000034
30000,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000078,0.000078
80000,2200,0.078093,0.017016,0.003778,0.000855,0.000197,0.000046,0.000011,0.000003,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000045,0.000045
90000,9900,0.111619,0.079558,0.056943,0.040926,0.029538,0.021408,0.015581,0.011387,0.008358,0.00616,0.004559,0.003389,0.00253,0.001896,0.001428,0.001079,0.00082,0.000625,0.000479,0.000368,0.000284,0.000221,0.000172,0.000135,0.000106,0.000084,0.000066,0.000053,0.000042,0.000034,0.000028,0.000022,0.000018,0.000015,0.000012,0.00001,0.000008,0.000007,0.000006,0.000005,0.000004,0.000004,0.000003,0.000003,0.000002,0.000002,0.000002,0.000002,0.6,0.000105,0.000105
1000,6200,0.123565,0.071958,0.042185,0.024896,0.014791,0.008846,0.005326,0.003228,0.00197,0.00121,0.000749,0.000466,0.000292,0.000184,0.000117,0.000075,0.000048,0.000031,0.00002,0.000013,0.000009,0.000006,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.00008,0.000081
50000,10000,0.276578,0.197803,0.142049,0.102433,0.074171,0.05393,0.039375,0.028868,0.021253,0.015712,0.011664,0.008696,0.00651,0.004894,0.003695,0.002801,0.002133,0.001631,0.001253,0.000966,0.000748,0.000582,0.000455,0.000357,0.000281,0.000223,0.000177,0.000142,0.000114,0.000092,0.000074,0.00006,0.000049,0.00004,0.000033,0.000028,0.000023,0.000019,0.000016,0.000014,0.000012,0.00001,0.000008,0.000007,0.000006,0.000005,0.000005,0.000004,0,0.000123,0.000122
60000,1600,0.350596,0.043142,0.005447,0.000706,0.000094,0.000013,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.000043,0.000042
70000,6600,0.039216,0.023598,0.014289,0.008707,0.005339,0.003294,0.002045,0.001278,0.000803,0.000508,0.000324,0.000207,0.000134,0.000087,0.000057,0.000037,0.000025,0.000016,0.000011,0.000007,0.000005,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000077,0.000078
70000,3300,0.571705,0.207016,0.075904,0.028182,0.010595,0.004034,0.001555,0.000607,0.00024,0.000096,0.000039,0.000016,0.000007,0.000003,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.000069,0.000069
20000,9300,0.11791,0.082225,0.057596,0.040523,0.028638,0.020329,0.014495,0.010382,0.007469,0.005398,0.003918,0.002857,0.002093,0.00154,0.001138,0.000845,0.000631,0.000473,0.000356,0.000269,0.000204,0.000156,0.00012,0.000092,0.000071,0.000056,0.000043,0.000034,0.000027,0.000021,0.000017,0.000014,0.000011,0.000009,0.000007,0.000006,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.6,0.000102,0.000102
40000,2900,0.204933,0.064505,0.020595,0.00667,0.002191,0.00073,0.000247,0.000085,0.000029,0.00001,0.000004,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.000055,0.000055
1000,2700,0.070921,0.020491,0.006012,0.001791,0.000542,0.000166,0.000052,0.000016,0.000005,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.00005,0.00005
70000,9700,0.255701,0.180986,0.128648,0.091836,0.065837,0.047401,0.034273,0.024887,0.01815,0.013293,0.009778,0.007224,0.00536,0.003994,0.002989,0.002247,0.001697,0.001287,0.00098,0.00075,0.000576,0.000445,0.000345,0.000269,0.00021,0.000165,0.00013,0.000104,0.000082,0.000066,0.000053,0.000043,0.000035,0.000028,0.000023,0.000019,0.000016,0.000013,0.000011,0.000009,0.000008,0.000007,0.000006,0.000005,0.000004,0.000004,0.000003,0.000003,0.1,0.000118,0.000118
1000,3700,0.118536,0.047905,0.019577,0.00809,0.003381,0.001429,0.000611,0.000264,0.000115,0.000051,0.000023,0.00001,0.000005,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.00006,0.00006
101325,4000,0.169169,0.073174,0.03198,0.014121,0.0063,0.00284,0.001294,0.000595,0.000277,0.00013,0.000062,0.00003,0.000014,0.000007,0.000003,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.000065,0.000065
1000,2300,0.536112,0.124818,0.029586,0.00714,0.001754,0.000439,0.000112,0.000029,0.000008,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.000055,0.000055
70000,6100,0.333685,0.192607,0.11193,0.065488,0.038576,0.022878,0.013661,0.008213,0.004971,0.00303,0.001859,0.001149,0.000715,0.000448,0.000282,0.000179,0.000115,0.000074,0.000048,0.000031,0.000021,0.000014,0.000009,0.000006,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000092,0.000091
50000,9900,0.055809,0.039779,0.028471,0.020463,0.014769,0.010704,0.00779,0.005694,0.004179,0.00308,0.00228,0.001694,0.001265,0.000948,0.000714,0.00054,0.00041,0.000312,0.000239,0.000184,0.000142,0.00011,0.000086,0.000067,0.000053,0.000042,0.000033,0.000026,0.000021,0.000017,0.000014,0.000011,0.000009,0.000007,0.000006,0.000005,0.000004,0.000004,0.000003,0.000002,0.000002,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.8,0.000099,0.000098
20000,200,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000017,0.000017
90000,6100,0.417106,0.240759,0.139912,0.081859,0.04822,0.028598,0.017076,0.010266,0.006214,0.003787,0.002324,0.001436,0.000893,0.00056,0.000353,0.000224,0.000143,0.000092,0.00006,0.000039,0.000026,0.000017,0.000011,0.000008,0.000005,0.000004,0.000002,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000095,0.000095
100000,7300,0.108482,0.068537,0.043546,0.027824,0.01788,0.011555,0.00751,0.004909,0.003227,0.002133,0.001419,0.000949,0.000638,0.000432,0.000294,0.000201,0.000138,0.000096,0.000067,0.000047,0.000033,0.000023,0.000017,0.000012,0.000009,0.000006,0.000005,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.000087,0.000087
80000,4000,0.112779,0.048783,0.02132,0.009414,0.0042,0.001893,0.000862,0.000397,0.000185,0.000087,0.000041,0.00002,0.00001,0.000005,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.000063,0.000063
100000,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000066,0.000066
90000,7700,0.311469,0.201531,0.131099,0.08574,0.056377,0.037269,0.024771,0.016553,0.011121,0.007512,0.005102,0.003484,0.002392,0.001652,0.001147,0.0008,0.000562,0.000396,0.000281,0.000201,0.000144,0.000104,0.000075,0.000055,0.00004,0.00003,0.000022,0.000017,0.000012,0.000009,0.000007,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0.1,0.000105,0.000105
60000,4100,0.554844,0.244954,0.109237,0.049207,0.022391,0.010292,0.004779,0.002241,0.001062,0.000508,0.000246,0.00012,0.000059,0.00003,0.000015,0.000008,0.000004,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000078,0.000078
100000,2700,0.070921,0.020491,0.006012,0.001791,0.000542,0.000166,0.000052,0.000016,0.000005,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.00005,0.00005
60000,6500,0.119077,0.071097,0.04272,0.025833,0.015721,0.009628,0.005934,0.003681,0.002298,0.001444,0.000913,0.000581,0.000372,0.00024,0.000156,0.000102,0.000067,0.000044,0.000029,0.00002,0.000013,0.000009,0.000006,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.000082,0.000082
30000,9900,0.027905,0.019889,0.014236,0.010232,0.007385,0.005352,0.003895,0.002847,0.002089,0.00154,0.00114,0.000847,0.000632,0.000474,0.000357,0.00027,0.000205,0.000156,0.00012,0.000092,0.000071,0.000055,0.000043,0.000034,0.000026,0.000021,0.000017,0.000013,0.000011,0.000009,0.000007,0.000006,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0.9,0.000095,0.000095
30000,8200,0.032834,0.021817,0.014569,0.009778,0.006596,0.004472,0.003047,0.002087,0.001437,0.000994,0.000691,0.000483,0.000339,0.00024,0.00017,0.000121,0.000087,0.000063,0.000045,0.000033,0.000024,0.000018,0.000013,0.00001,0.000007,0.000006,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000086,0.000086
100000,6100,0.333685,0.192607,0.11193,0.065488,0.038576,0.022878,0.013661,0.008213,0.004971,0.00303,0.001859,0.001149,0.000715,0.000448,0.000282,0.000179,0.000115,0.000074,0.000048,0.000031,0.000021,0.000014,0.000009,0.000006,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000092,0.000091
20000,8300,0.227501,0.151907,0.101937,0.068746,0.046594,0.031738,0.021726,0.014948,0.010336,0.007183,0.005017,0.003521,0.002485,0.001762,0.001256,0.0009,0.000648,0.000469,0.000341,0.000249,0.000183,0.000136,0.000101,0.000075,0.000056,0.000043,0.000032,0.000025,0.000019,0.000015,0.000011,0.000009,0.000007,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0.3,0.000104,0.000104
70000,5500,0.406104,0.220769,0.120919,0.066729,0.037102,0.020785,0.011732,0.006672,0.003823,0.002208,0.001284,0.000753,0.000445,0.000265,0.000159,0.000096,0.000058,0.000036,0.000022,0.000014,0.000009,0.000006,0.000004,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.000089,0.000089
101325,1400,0.7268,0.066301,0.006229,0.000603,0.00006,0.000006,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000044,0.000044
90000,2200,0.468559,0.102097,0.022668,0.005128,0.001182,0.000278,0.000066,0.000016,0.000004,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.000052,0.000052
50000,1100,0.285729,0.013566,0.000669,0.000034,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.000035,0.000034
100000,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000092,0.000091
101325,4400,0.317513,0.148213,0.069836,0.033217,0.015948,0.007729,0.003782,0.001868,0.000931,0.000469,0.000238,0.000122,0.000063,0.000033,0.000017,0.000009,0.000005,0.000003,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.000074,0.000074
10000,1400,0.81765,0.074589,0.007008,0.000678,0.000068,0.000007,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.000045,0.000045
1000,1500,0.803364,0.08597,0.009456,0.001069,0.000124,0.000015,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.000046,0.000046
60000,9900,0.279048,0.198894,0.142356,0.102316,0.073845,0.05352,0.038952,0.028469,0.020894,0.0154,0.011398,0.008472,0.006324,0.004741,0.003569,0.002698,0.002049,0.001562,0.001197,0.000921,0.000711,0.000552,0.00043,0.000337,0.000265,0.000209,0.000166,0.000132,0.000106,0.000085,0.000069,0.000056,0.000046,0.000037,0.000031,0.000025,0.000021,0.000018,0.000015,0.000012,0.000011,0.000009,0.000008,0.000007,0.000006,0.000005,0.000004,0.000004,0,0.000122,0.000121
1000,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000058,0.000057
30000,6200,0.24713,0.143916,0.08437,0.049791,0.029581,0.017692,0.010652,0.006457,0.00394,0.002421,0.001497,0.000932,0.000584,0.000369,0.000234,0.00015,0.000097,0.000063,0.000041,0.000027,0.000018,0.000012,0.000008,0.000005,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.000088,0.000088
30000,6200,0.123565,0.071958,0.042185,0.024896,0.014791,0.008846,0.005326,0.003228,0.00197,0.00121,0.000749,0.000466,0.000292,0.000184,0.000117,0.000075,0.000048,0.000031,0.00002,0.000013,0.000009,0.000006,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.00008,0.000081
30000,200,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000017,0.000017
60000,3600,0.24114,0.095031,0.037883,0.015275,0.006231,0.002571,0.001073,0.000453,0.000194,0.000084,0.000037,0.000016,0.000007,0.000003,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.000063,0.000063
40000,7700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00008,0.000081
50000,1400,0.45425,0.041438,0.003893,0.000377,0.000038,0.000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.000041,0.000041
30000,9100,0.270351,0.187044,0.129996,0.090758,0.063652,0.044845,0.031739,0.022566,0.016118,0.011565,0.008337,0.006037,0.004392,0.00321,0.002357,0.001739,0.001289,0.00096,0.000718,0.00054,0.000408,0.000309,0.000236,0.000181,0.000139,0.000108,0.000084,0.000065,0.000051,0.000041,0.000032,0.000026,0.000021,0.000017,0.000013,0.000011,0.000009,0.000007,0.000006,0.000005,0.000004,0.000004,0.000003,0.000003,0.000002,0.000002,0.000002,0.000001,0.1,0.000114,0.000114
70000,7900,0.067754,0.044325,0.02915,0.01927,0.012806,0.008555,0.005745,0.003878,0.002632,0.001796,0.001232,0.000849,0.000589,0.00041,0.000287,0.000202,0.000143,0.000102,0.000073,0.000053,0.000038,0.000028,0.00002,0.000015,0.000011,0.000008,0.000006,0.000005,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.000088,0.000088
50000,400,0.299931,0.000069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.00002,0.00002
80000,1000,0.289482,0.010134,0.00037,0.000014,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.000033,0.000032
40000,6100,0.333685,0.192607,0.11193,0.065488,0.038576,0.022878,0.013661,0.008213,0.004971,0.00303,0.001859,0.001149,0.000715,0.000448,0.000282,0.000179,0.000115,0.000074,0.000048,0.000031,0.000021,0.000014,0.000009,0.000006,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000092,0.000091
100000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000011,0.000009
70000,1000,0.48247,0.01689,0.000616,0.000023,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.000035,0.000034
70000,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000091,0.00009
50000,1600,0.87649,0.107855,0.013619,0.001765,0.000235,0.000032,0.000004,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000049,0.000049
30000,8000,0.134091,0.08819,0.058301,0.038742,0.025878,0.017375,0.011726,0.007955,0.005425,0.003719,0.002563,0.001775,0.001236,0.000865,0.000609,0.000431,0.000306,0.000219,0.000158,0.000114,0.000083,0.00006,0.000044,0.000033,0.000024,0.000018,0.000014,0.00001,0.000008,0.000006,0.000005,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0.6,0.000094,0.000094
40000,7100,0.184934,0.115337,0.072351,0.04565,0.028972,0.018494,0.011875,0.007669,0.004982,0.003256,0.00214,0.001415,0.000941,0.00063,0.000424,0.000287,0.000196,0.000134,0.000092,0.000064,0.000045,0.000031,0.000022,0.000016,0.000011,0.000008,0.000006,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.000092,0.000091
