@relation 'dataset_N2N_only_RDm1-weka.filters.unsupervised.attribute.Remove-V-R2,4,13,16,31,34,51,54-55'

@attribute time_s numeric
@attribute X1 numeric
@attribute X10 numeric
@attribute X13 numeric
@attribute X28 numeric
@attribute X31 numeric
@attribute X48 numeric
@attribute p numeric
@attribute RDm1 numeric

@data
0.12448,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-6883354300000
0.124618,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,47915266000000
0.124756,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,71614985000000
0.125004,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,76731798000000
0.125252,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,71480086000000
0.1255,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,73881792000000
0.125748,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,86921552000000
0.125996,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,108851300000000
0.12676,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,258694600000000
0.127523,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,558359130000000
0.128287,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,1018538100000000
0.129051,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,1651513300000000
0.129072,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,1567974000000000
0.129093,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,1367813200000000
0.129113,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,934206980000000
0.129134,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,225956660000000
0.129154,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-777509720000000
0.129155,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-783816650000000
0.129155,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-780279230000000
0.129156,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-772165270000000
0.129156,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-766715830000000
0.129156,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-760960770000000
0.129156,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-759135900000000
0.129157,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-757716100000000
0.129157,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-756289670000000
0.129157,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-754979910000000
0.129157,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-751437070000000
0.129158,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-748481660000000
0.129158,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-745722580000000
0.129159,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-742776460000000
0.129164,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-756310410000000
0.129169,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-754359450000000
0.129174,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-748508790000000
0.129179,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-729287610000000
0.129197,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-676014830000000
0.129216,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-615467200000000
0.129234,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-553567260000000
0.129311,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-328393570000000
0.129388,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-134923420000000
0.129465,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,24267357000000
0.129626,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,276806160000000
0.129788,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,433114570000000
0.129949,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,513879130000000
0.13011,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,534609650000000
0.130453,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,421834870000000
0.130795,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,156821720000000
0.131137,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-216718420000000
0.131479,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-670064320000000
0.131821,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-1168008900000000
0.1323,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.727,-1878661600000000
0.132778,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.728,-2537526100000000
0.133256,0.33312,0.003626,0.000903,0.000002,0.000001,0.176444,24181.729,-3073141400000000
0.133735,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.73,-3411389800000000
0.134213,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,-3475462500000000
0.135618,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-1325123200000000
0.13677,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,4157470300000000
0.136779,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,4057519200000000
0.136788,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3766655100000000
0.136789,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3737896600000000
0.13679,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3709675800000000
0.136791,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3673112700000000
0.136792,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3631493400000000
0.136792,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3608437500000000
0.136793,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3600398100000000
0.136795,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3547539600000000
0.136796,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3524940100000000
0.136796,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3507863900000000
0.136797,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3495435600000000
0.136797,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3481820000000000
0.136798,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3464465500000000
0.136798,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3456003200000000
0.136798,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3447859200000000
0.136798,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3440007000000000
0.136799,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3432283100000000
0.136799,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3430182000000000
0.136799,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3428067300000000
0.136799,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3425950600000000
0.136799,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3423834500000000
0.136799,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3417496400000000
0.136799,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3411173900000000
0.1368,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3404868200000000
0.1368,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3398578500000000
0.1368,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3379790800000000
0.136801,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3361129800000000
0.136802,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3342580300000000
0.136802,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3324131900000000
0.136809,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,3144280200000000
0.136815,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,2974375800000000
0.136821,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,2812463500000000
0.136827,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,2661575300000000
0.13686,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,2003649400000000
0.136892,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,1579073700000000
0.136925,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,1377223800000000
0.136957,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,1386840400000000
0.13709,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,3500848600000000
0.137222,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,8701514000000000
0.137225,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,8631546900000000
0.137226,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,8602681600000000
0.137226,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,8571136300000000
0.137226,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,8541520500000000
0.137227,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,8514857200000000
0.137227,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,8489575600000000
0.137227,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,8475904700000000
0.137227,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,8462103500000000
0.137227,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,8448407100000000
0.137228,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,8434787800000000
0.137229,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,8312563100000000
0.137231,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,8214719600000000
0.137233,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,8089363100000000
0.137235,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,7965200100000000
0.137249,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,7092501100000000
0.137263,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,6261926300000000
0.137278,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,5472375100000000
0.137326,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,3142783100000000
0.137375,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,1368320900000000
0.137424,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,143525520000000
0.137472,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,-554668530000000
0.137561,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,-539336490000000
0.137564,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,-524171920000000
0.137566,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,-512094540000000
0.137568,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,-501668540000000
0.137571,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,-491213100000000
0.137573,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,-480891510000000
0.137593,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,-394008260000000
0.137613,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,-308338770000000
0.137634,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,-224934710000000
0.137654,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,-148959820000000
0.137735,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,90501367000000
0.137817,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,228320620000000
0.137898,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,272003330000000
0.13798,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,232670400000000
0.13819,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.731,-186502680000000
0.138401,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,-927736330000000
0.138611,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,-1830229900000000
0.138821,0.333119,0.003626,0.000903,0.000002,0.000001,0.176445,24181.732,-2723323600000000
0.139032,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-3416469900000000
0.139035,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-3382374200000000
0.139035,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-3354895100000000
0.139036,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-3326983700000000
0.139037,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-3306694800000000
0.139038,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-3288776500000000
0.139038,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-3262014000000000
0.139039,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-3228733700000000
0.139041,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-3161604800000000
0.139043,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-3106952000000000
0.139045,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-3055625800000000
0.139047,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-2999826500000000
0.139049,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-2944797500000000
0.139056,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-2773711800000000
0.139063,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-2601842700000000
0.139069,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-2453202200000000
0.139076,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.732,-2303038700000000
0.139106,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,-1735591600000000
0.139135,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,-1231100900000000
0.139164,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,-793160810000000
0.139229,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,-49033500000000
0.139295,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,374517150000000
0.13936,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,503235430000000
0.139425,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,382129790000000
0.139547,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,-345446690000000
0.139668,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,-1449258900000000
0.13979,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,-2575375800000000
0.139912,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,-3345957500000000
0.140033,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.733,-3390226800000000
0.140202,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-1564263700000000
0.140217,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-1323706400000000
0.140232,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-1153531500000000
0.140248,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-1010510200000000
0.140263,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-879063960000000
0.140278,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-789732860000000
0.140293,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-692440680000000
0.140318,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-402458440000000
0.140319,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-405197840000000
0.14032,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-414833670000000
0.14032,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-419840050000000
0.140321,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-416373010000000
0.140322,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-409697110000000
0.140324,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-395762180000000
0.140327,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-386898690000000
0.140329,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-381394000000000
0.140332,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-375251970000000
0.140357,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-218726860000000
0.140383,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-72770516000000
0.140408,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,47689744000000
0.140476,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,287489600000000
0.140543,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,420089190000000
0.140611,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,455451940000000
0.140679,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,403486150000000
0.140915,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-317424230000000
0.141151,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-1573034600000000
0.141388,0.333119,0.003626,0.000903,0.000002,0.000001,0.176446,24181.734,-3088204000000000
0.141624,0.333118,0.003626,0.000903,0.000002,0.000001,0.176446,24181.735,-4719380500000000
0.14186,0.333118,0.003626,0.000903,0.000002,0.000001,0.176447,24181.735,-6334227600000000
0.142182,0.333118,0.003626,0.000903,0.000002,0.000001,0.176447,24181.737,-8438920100000000
0.142505,0.333118,0.003626,0.000903,0.000002,0.000001,0.176448,24181.739,-10401783000000000
0.142827,0.333117,0.003626,0.000903,0.000002,0.000001,0.176449,24181.741,-12183155000000000
0.143082,0.333117,0.003626,0.000903,0.000002,0.000001,0.176449,24181.743,-13384218000000000
0.143293,0.333116,0.003626,0.000903,0.000002,0.000001,0.17645,24181.745,-14144941000000000
0.143504,0.333116,0.003626,0.000903,0.000002,0.000001,0.176451,24181.747,-14629548000000000
0.143672,0.333116,0.003626,0.000903,0.000002,0.000001,0.176451,24181.749,-14719911000000000
0.14384,0.333115,0.003626,0.000903,0.000002,0.000001,0.176452,24181.75,-14483039000000000
0.143978,0.333115,0.003626,0.000903,0.000002,0.000001,0.176452,24181.752,-13961646000000000
0.144116,0.333115,0.003626,0.000903,0.000002,0.000001,0.176452,24181.753,-13094534000000000
0.144254,0.333115,0.003626,0.000903,0.000002,0.000001,0.176453,24181.754,-11863912000000000
0.144391,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-10277620000000000
0.144398,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-9866293300000000
0.144405,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-9558666600000000
0.144411,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-8689190600000000
0.144412,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-8603884100000000
0.144413,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-8553533700000000
0.144413,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-8527293600000000
0.144414,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-8495679400000000
0.144414,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-8449837000000000
0.144415,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-8405710300000000
0.144415,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-8363573000000000
0.144416,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-8320903400000000
0.144417,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-8279120700000000
0.144422,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-7851052400000000
0.144428,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-7441792600000000
0.144433,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.755,-7051880900000000
0.144472,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.756,-4795973900000000
0.144511,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.756,-3343916700000000
0.14455,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.756,-2583320100000000
0.144589,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.756,-2431401500000000
0.144663,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.756,-3417832200000000
0.144737,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.756,-5516315500000000
0.144811,0.333114,0.003626,0.000903,0.000002,0.000001,0.176453,24181.757,-8014064700000000
0.144885,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.757,-10186040000000000
0.144959,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.757,-11319990000000000
0.144969,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-10831360000000000
0.144978,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-10060763000000000
0.144987,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-9254350100000000
0.144996,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-8481753500000000
0.145005,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-7758298600000000
0.145014,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-7141178500000000
0.145018,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-6949738400000000
0.145021,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-6730847400000000
0.145022,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-6662152400000000
0.145024,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-6602459600000000
0.145024,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-6584938300000000
0.145024,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-6566008000000000
0.145024,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-6546709200000000
0.145025,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-6527823700000000
0.145025,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-6509283200000000
0.145028,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-6317871800000000
0.145032,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-6136745700000000
0.145035,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-5950249400000000
0.145038,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-5785629900000000
0.14505,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-5118801200000000
0.145062,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-4496427000000000
0.145074,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-3899704200000000
0.145108,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-2414845100000000
0.145141,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-1162854200000000
0.145174,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-152955150000000
0.145207,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,611091590000000
0.145276,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,1380517100000000
0.145344,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,1059371800000000
0.145412,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-348443710000000
0.145419,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-412691810000000
0.145419,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-412338190000000
0.14542,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-412670190000000
0.14542,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-414114970000000
0.145421,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-412567630000000
0.145421,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-408062110000000
0.145422,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-399319490000000
0.145423,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-391566370000000
0.145424,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-386872570000000
0.145426,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-381326330000000
0.145436,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-331866620000000
0.145446,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-287792970000000
0.145457,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-250209040000000
0.145526,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-26328771000000
0.145596,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,155327310000000
0.145666,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,297556180000000
0.145805,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,473454610000000
0.145945,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,514356160000000
0.146084,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,440525920000000
0.146224,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,276833290000000
0.146498,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-229988060000000
0.146771,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-861782550000000
0.147045,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.758,-1491876300000000
0.147319,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.759,-1996347700000000
0.147593,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.759,-2246677900000000
0.147604,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.759,-2172874800000000
0.147616,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.759,-2003937100000000
0.147627,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.759,-1717317200000000
0.147639,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.759,-1431037200000000
0.14765,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.759,-1265505200000000
0.147651,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.759,-1256237400000000
0.147652,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.759,-1246309000000000
0.147653,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.759,-1231764900000000
0.147654,0.333114,0.003626,0.000903,0.000002,0.000001,0.176454,24181.759,-1220888300000000
