@relation dataset_N2N_only_RDm1

@attribute x_s numeric
@attribute time_s numeric
@attribute Temp numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute X33 numeric
@attribute X34 numeric
@attribute X35 numeric
@attribute X36 numeric
@attribute X37 numeric
@attribute X38 numeric
@attribute X39 numeric
@attribute X40 numeric
@attribute X41 numeric
@attribute X42 numeric
@attribute X43 numeric
@attribute X44 numeric
@attribute X45 numeric
@attribute X46 numeric
@attribute X47 numeric
@attribute X48 numeric
@attribute rho numeric
@attribute v numeric
@attribute p numeric
@attribute RDm1 numeric

@data
0.04185,0,10554.353,0.814727,0.150492,0.028155,0.005339,0.001027,0.000201,0.00004,0.000008,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009,0.007158,791.55082,22433.333,-910799780000000000000000
0.043787,0,10545.431,0.808139,0.15458,0.029934,0.005873,0.001168,0.000236,0.000048,0.00001,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009,0.007165,790.71489,22438.069,-897680200000000000000000
0.045723,0,10536.548,0.801685,0.158499,0.031712,0.006425,0.00132,0.000275,0.000058,0.000013,0.000003,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.007173,789.88313,22442.782,-884852190000000000000000
0.04766,0,10527.705,0.795362,0.16226,0.033486,0.006995,0.001481,0.000318,0.000069,0.000015,0.000003,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.00718,789.05551,22447.47,-872306930000000000000000
0.049596,0,10518.902,0.789165,0.165867,0.035254,0.007582,0.001651,0.000365,0.000082,0.000019,0.000004,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000011,0.007188,788.23203,22452.136,-860035960000000000000000
0.051533,0,10510.138,0.783091,0.169328,0.037013,0.008184,0.001832,0.000416,0.000096,0.000022,0.000005,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000011,0.007195,787.41266,22456.778,-848031110000000000000000
0.05347,0,10501.413,0.777136,0.17265,0.038763,0.0088,0.002022,0.000471,0.000111,0.000027,0.000006,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000011,0.007203,786.59737,22461.397,-836284550000000000000000
0.055406,0,10492.727,0.771297,0.175839,0.040501,0.00943,0.002221,0.00053,0.000128,0.000031,0.000008,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000012,0.00721,785.78616,22465.993,-824788750000000000000000
0.057523,0,10483.276,0.765043,0.179179,0.042386,0.010133,0.00245,0.000599,0.000149,0.000037,0.00001,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000012,0.007218,784.90391,22470.992,-812498960000000000000000
0.059641,0,10473.871,0.758918,0.182373,0.044253,0.010848,0.002689,0.000674,0.000171,0.000044,0.000012,0.000003,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000013,0.007226,784.02648,22475.963,-800491120000000000000000
0.061758,0,10464.512,0.752921,0.185429,0.046102,0.011576,0.002938,0.000754,0.000196,0.000052,0.000014,0.000004,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000013,0.007234,783.15384,22480.907,-788756470000000000000000
0.063875,0,10455.2,0.747046,0.188352,0.04793,0.012316,0.003197,0.000839,0.000223,0.00006,0.000016,0.000005,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000014,0.007242,782.28597,22485.824,-777286620000000000000000
0.065993,0,10445.933,0.741291,0.191149,0.049737,0.013064,0.003466,0.00093,0.000252,0.000069,0.000019,0.000005,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000014,0.00725,781.42284,22490.715,-766073500000000000000000
